SPS.AX	Independent Oil & Gas
ALV.V	Independent Oil & Gas
NKO.TO	Independent Oil & Gas
SHM.V	Independent Oil & Gas
BDCO	Independent Oil & Gas
IAE.TO	Independent Oil & Gas
ESTE	Independent Oil & Gas
PEII	Independent Oil & Gas
MXM.V	Independent Oil & Gas
SPI.V	Independent Oil & Gas
AEDC	Independent Oil & Gas
NGE.AX	Independent Oil & Gas
AMZG	Independent Oil & Gas
WLR.AX	Independent Oil & Gas
PVA	Independent Oil & Gas
ERF.TO	Independent Oil & Gas
PBT	Independent Oil & Gas
SJT	Independent Oil & Gas
SOG.V	Independent Oil & Gas
SFPI	Independent Oil & Gas
BOE.V	Independent Oil & Gas
AFR.L	Independent Oil & Gas
ECA.TO	Independent Oil & Gas
BRS.V	Independent Oil & Gas
ACK.F	Independent Oil & Gas
TOU.TO	Independent Oil & Gas
WHN.AX	Independent Oil & Gas
YCP.SG	Independent Oil & Gas
DCK.V	Independent Oil & Gas
OIL.BO	Independent Oil & Gas
QSR.F	Independent Oil & Gas
JKX.F	Independent Oil & Gas
PXT.TO	Independent Oil & Gas
LRE	Independent Oil & Gas
AVD.AX	Independent Oil & Gas
SIA.L	Independent Oil & Gas
XCQ.SG	Independent Oil & Gas
MVN.V	Independent Oil & Gas
IOG.AX	Independent Oil & Gas
FECOF	Independent Oil & Gas
OXC.TO	Independent Oil & Gas
PQ	Independent Oil & Gas
LINE	Independent Oil & Gas
GPOR	Independent Oil & Gas
PNO.F	Independent Oil & Gas
GDP	Independent Oil & Gas
BWPCE	Independent Oil & Gas
TMK.AX	Independent Oil & Gas
BRHM	Independent Oil & Gas
XEL.V	Independent Oil & Gas
CBNR	Independent Oil & Gas
TBE.TO	Independent Oil & Gas
XCQ.F	Independent Oil & Gas
FTTN	Independent Oil & Gas
DXA.V	Independent Oil & Gas
EOPT	Independent Oil & Gas
TT.TO	Independent Oil & Gas
SNM.V	Independent Oil & Gas
EOX	Independent Oil & Gas
SWN	Independent Oil & Gas
UPL	Independent Oil & Gas
HES	Independent Oil & Gas
SEPL.L	Independent Oil & Gas
WRES	Independent Oil & Gas
WVR.V	Independent Oil & Gas
BXE.TO	Independent Oil & Gas
QEC.TO	Independent Oil & Gas
OSH.AX	Independent Oil & Gas
XCQ.MU	Independent Oil & Gas
TNP.AX	Independent Oil & Gas
DVC-H.V	Independent Oil & Gas
TGA	Independent Oil & Gas
EBY.V	Independent Oil & Gas
CPG.TO	Independent Oil & Gas
EFLO	Independent Oil & Gas
PWT.TO	Independent Oil & Gas
ROE.V	Independent Oil & Gas
KFG.V	Independent Oil & Gas
AET-UN.TO	Independent Oil & Gas
TCF.V	Independent Oil & Gas
PMT.TO	Independent Oil & Gas
MEN.V	Independent Oil & Gas
PTR.V	Independent Oil & Gas
TUS.V	Independent Oil & Gas
ERHE	Independent Oil & Gas
GNE	Independent Oil & Gas
VOC	Independent Oil & Gas
RFE.AX	Independent Oil & Gas
SN	Independent Oil & Gas
LEG.TO	Independent Oil & Gas
SPP	Independent Oil & Gas
CQM.V	Independent Oil & Gas
SDT	Independent Oil & Gas
PCQ.V	Independent Oil & Gas
MMR.AX	Independent Oil & Gas
MTS1.DU	Independent Oil & Gas
KWK	Independent Oil & Gas
WDN.TO	Independent Oil & Gas
PRL.AX	Independent Oil & Gas
GST	Independent Oil & Gas
TVL.V	Independent Oil & Gas
ZAR.TO	Independent Oil & Gas
TPLM	Independent Oil & Gas
TTE.AX	Independent Oil & Gas
DEE.TO	Independent Oil & Gas
SPE.TO	Independent Oil & Gas
NBL	Independent Oil & Gas
QPN.AX	Independent Oil & Gas
SUO.TO	Independent Oil & Gas
PFC.V	Independent Oil & Gas
KEY.AX	Independent Oil & Gas
PGF.TO	Independent Oil & Gas
PRE.TO	Independent Oil & Gas
NX9.F	Independent Oil & Gas
DEJ	Independent Oil & Gas
CRC	Independent Oil & Gas
PSSS	Independent Oil & Gas
OGY.AX	Independent Oil & Gas
USEG	Independent Oil & Gas
PPY.TO	Independent Oil & Gas
HEL.V	Independent Oil & Gas
NGY.V	Independent Oil & Gas
SPND	Independent Oil & Gas
BBLS	Independent Oil & Gas
TEXS	Independent Oil & Gas
HDY	Independent Oil & Gas
CN9.SG	Independent Oil & Gas
MPG.V	Independent Oil & Gas
KOS	Independent Oil & Gas
PLPC	Industrial Electrical Equipment
CSTU	Industrial Electrical Equipment
ABAT	Industrial Electrical Equipment
ARTX	Industrial Electrical Equipment
ULBI	Industrial Electrical Equipment
AMOT	Industrial Electrical Equipment
CAPC	Industrial Electrical Equipment
FELE	Industrial Electrical Equipment
MAG	Industrial Electrical Equipment
MMED	Industrial Electrical Equipment
HPJ	Industrial Electrical Equipment
BNSO	Industrial Electrical Equipment
BLDP	Industrial Electrical Equipment
GAI	Industrial Electrical Equipment
SVT	Industrial Electrical Equipment
XIDEQ	Industrial Electrical Equipment
CETC	Industrial Electrical Equipment
BDC	Industrial Electrical Equipment
RTBC	Industrial Electrical Equipment
AOS	Industrial Electrical Equipment
ZBB	Industrial Electrical Equipment
CPST	Industrial Electrical Equipment
GTI	Industrial Electrical Equipment
CUI	Industrial Electrical Equipment
LGL	Industrial Electrical Equipment
OSIS	Industrial Electrical Equipment
LPTH	Industrial Electrical Equipment
LSCG	Industrial Electrical Equipment
AETI	Industrial Electrical Equipment
AMSC	Industrial Electrical Equipment
NJ	Industrial Electrical Equipment
NPWZ	Industrial Electrical Equipment
LYTS	Industrial Electrical Equipment
HYGS	Industrial Electrical Equipment
AXPW	Industrial Electrical Equipment
EMR	Industrial Electrical Equipment
AUSI	Industrial Electrical Equipment
LIME	Industrial Electrical Equipment
APWC	Industrial Electrical Equipment
ENS	Industrial Electrical Equipment
AIMC	Industrial Electrical Equipment
REFR	Industrial Electrical Equipment
HOLI	Industrial Electrical Equipment
HEAT	Industrial Equipment & Components
SNHY	Industrial Equipment & Components
HNH	Industrial Equipment & Components
ZERO	Industrial Equipment & Components
NFEC	Industrial Equipment & Components
BGC	Industrial Equipment & Components
NPO	Industrial Equipment & Components
PNR	Industrial Equipment & Components
TRS	Industrial Equipment & Components
OFLX	Industrial Equipment & Components
CIR	Industrial Equipment & Components
MWA	Industrial Equipment & Components
CTEI	Industrial Equipment & Components
CVVT	Industrial Equipment & Components
PH	Industrial Equipment & Components
CCF	Industrial Equipment & Components
SXI	Industrial Equipment & Components
WTS	Industrial Equipment & Components
B	Industrial Equipment & Components
NL	Industrial Equipment Wholesale
FAST	Industrial Equipment Wholesale
AIT	Industrial Equipment Wholesale
WP7.MU	Industrial Equipment Wholesale
QIG.F	Industrial Equipment Wholesale
KWG.DU	Industrial Equipment Wholesale
WAIR	Industrial Equipment Wholesale
NEWP	Industrial Equipment Wholesale
KWG.F	Industrial Equipment Wholesale
WHBRADY.BO	Industrial Equipment Wholesale
1001.HK	Industrial Equipment Wholesale
AXE	Industrial Equipment Wholesale
KWG.DE	Industrial Equipment Wholesale
ECM.L	Industrial Equipment Wholesale
LAWS	Industrial Equipment Wholesale
SAMS.PA	Industrial Equipment Wholesale
SLTZ	Industrial Equipment Wholesale
X7C.F	Industrial Equipment Wholesale
FTT.TO	Industrial Equipment Wholesale
PATELSAI.BO	Industrial Equipment Wholesale
PKOH	Industrial Equipment Wholesale
WP7.F	Industrial Equipment Wholesale
HWD.TO	Industrial Equipment Wholesale
1039.HK	Industrial Equipment Wholesale
WCC	Industrial Equipment Wholesale
MPS.BE	Industrial Equipment Wholesale
MSM	Industrial Equipment Wholesale
TITN	Industrial Equipment Wholesale
HWCC	Industrial Equipment Wholesale
WJX.TO	Industrial Equipment Wholesale
VALV	Industrial Equipment Wholesale
RAA.DE	Industrial Equipment Wholesale
HDS	Industrial Equipment Wholesale
DXPE	Industrial Equipment Wholesale
GWW	Industrial Equipment Wholesale
MLFRC.PA	Industrial Equipment Wholesale
OMH.AX	Industrial Metals & Minerals
NOV.V	Industrial Metals & Minerals
JOR.V	Industrial Metals & Minerals
RVM.TO	Industrial Metals & Minerals
RVA.V	Industrial Metals & Minerals
QR2.SG	Industrial Metals & Minerals
ZVW.F	Industrial Metals & Minerals
GPO.V	Industrial Metals & Minerals
GSH.V	Industrial Metals & Minerals
CNY.V	Industrial Metals & Minerals
SVB.TO	Industrial Metals & Minerals
BLT.L	Industrial Metals & Minerals
EMXX	Industrial Metals & Minerals
NCF.TO	Industrial Metals & Minerals
FSY.TO	Industrial Metals & Minerals
BIZ.F	Industrial Metals & Minerals
PLL.V	Industrial Metals & Minerals
X9X.MU	Industrial Metals & Minerals
CL.V	Industrial Metals & Minerals
WSE.F	Industrial Metals & Minerals
VGQ.TO	Industrial Metals & Minerals
MTRN	Industrial Metals & Minerals
X9CN.SG	Industrial Metals & Minerals
SB.V	Industrial Metals & Minerals
MDO.V	Industrial Metals & Minerals
OD8.F	Industrial Metals & Minerals
TKO.TO	Industrial Metals & Minerals
RU7.F	Industrial Metals & Minerals
NED.V	Industrial Metals & Minerals
0975.HK	Industrial Metals & Minerals
VNP.TO	Industrial Metals & Minerals
CKR.V	Industrial Metals & Minerals
URC.V	Industrial Metals & Minerals
PEM.V	Industrial Metals & Minerals
WHC.AX	Industrial Metals & Minerals
ZVW.BE	Industrial Metals & Minerals
BVQ.V	Industrial Metals & Minerals
GXY.AX	Industrial Metals & Minerals
A7L.F	Industrial Metals & Minerals
OCC.V	Industrial Metals & Minerals
WEY.V	Industrial Metals & Minerals
IRL.TO	Industrial Metals & Minerals
APGA	Industrial Metals & Minerals
JAU.V	Industrial Metals & Minerals
TYE.V	Industrial Metals & Minerals
WG3.F	Industrial Metals & Minerals
ERD.TO	Industrial Metals & Minerals
DMI.BE	Industrial Metals & Minerals
ZINC	Industrial Metals & Minerals
FRO.TO	Industrial Metals & Minerals
ALI.V	Industrial Metals & Minerals
RDI.TO	Industrial Metals & Minerals
ZAZ.TO	Industrial Metals & Minerals
JMI.SG	Industrial Metals & Minerals
PCV.V	Industrial Metals & Minerals
EJZ.MU	Industrial Metals & Minerals
BCM.V	Industrial Metals & Minerals
1733.HK	Industrial Metals & Minerals
JM4A.SG	Industrial Metals & Minerals
RIO.TO	Industrial Metals & Minerals
LTH.V	Industrial Metals & Minerals
COR.V	Industrial Metals & Minerals
GMX.TO	Industrial Metals & Minerals
CGG.TO	Industrial Metals & Minerals
AML.V	Industrial Metals & Minerals
BEX.V	Industrial Metals & Minerals
FJZ.F	Industrial Metals & Minerals
CVLB.F	Industrial Metals & Minerals
RRI.V	Industrial Metals & Minerals
CMP	Industrial Metals & Minerals
CYU.V	Industrial Metals & Minerals
AUV.V	Industrial Metals & Minerals
SOI.V	Industrial Metals & Minerals
PAL	Industrial Metals & Minerals
HAS.AX	Industrial Metals & Minerals
MUX	Industrial Metals & Minerals
JMC.V	Industrial Metals & Minerals
GWM.DE	Industrial Metals & Minerals
SLCA	Industrial Metals & Minerals
VLA.V	Industrial Metals & Minerals
NVY.V	Industrial Metals & Minerals
GCX.V	Industrial Metals & Minerals
FDR.V	Industrial Metals & Minerals
6IZ.F	Industrial Metals & Minerals
QG1.F	Industrial Metals & Minerals
KMT.V	Industrial Metals & Minerals
JMSN	Industrial Metals & Minerals
O6M.BE	Industrial Metals & Minerals
TCK-A.TO	Industrial Metals & Minerals
AUMN	Industrial Metals & Minerals
NOC.BE	Industrial Metals & Minerals
TLR	Industrial Metals & Minerals
REG.V	Industrial Metals & Minerals
YGL.F	Industrial Metals & Minerals
ZRL.AX	Industrial Metals & Minerals
TTS.V	Industrial Metals & Minerals
CRB.V	Industrial Metals & Minerals
XAM.AX	Industrial Metals & Minerals
VALE3.PA	Industrial Metals & Minerals
SWA.V	Industrial Metals & Minerals
BESE	Industrial Metals & Minerals
UCD.SG	Industrial Metals & Minerals
RZ.V	Industrial Metals & Minerals
TALV.L	Industrial Metals & Minerals
33X1.F	Industrial Metals & Minerals
URG	Industrial Metals & Minerals
SLVH	Industrial Metals & Minerals
BMIX	Industrial Metals & Minerals
0319.HK	Industrial Metals & Minerals
HSC	Industrial Metals & Minerals
BLV.V	Industrial Metals & Minerals
GPH.AX	Industrial Metals & Minerals
RIO.AX	Industrial Metals & Minerals
SRI.V	Industrial Metals & Minerals
PVG	Industrial Metals & Minerals
KDX.TO	Industrial Metals & Minerals
OGD.TO	Industrial Metals & Minerals
GRR.V	Industrial Metals & Minerals
GCR.V	Industrial Metals & Minerals
EPO.V	Industrial Metals & Minerals
AME.V	Industrial Metals & Minerals
DNN	Industrial Metals & Minerals
POLY.L	Industrial Metals & Minerals
QR2.F	Industrial Metals & Minerals
NCX.V	Industrial Metals & Minerals
CDV.AX	Industrial Metals & Minerals
XTT.V	Industrial Metals & Minerals
GBB.V	Industrial Metals & Minerals
B.V	Industrial Metals & Minerals
DYL.AX	Industrial Metals & Minerals
QU5A.F	Industrial Metals & Minerals
33X1.SG	Industrial Metals & Minerals
CWM.V	Industrial Metals & Minerals
RF9.F	Industrial Metals & Minerals
LUN.TO	Industrial Metals & Minerals
RIO.L	Industrial Metals & Minerals
PMA.V	Industrial Metals & Minerals
KCP.F	Industrial Metals & Minerals
KRB.AX	Industrial Metals & Minerals
PZG.TO	Industrial Metals & Minerals
XZP.F	Industrial Metals & Minerals
NGE.V	Industrial Metals & Minerals
OAA.SG	Industrial Metals & Minerals
FMR.V	Industrial Metals & Minerals
ATL	Industrial Metals & Minerals
NGC.V	Industrial Metals & Minerals
MFX.V	Industrial Metals & Minerals
DVN.V	Industrial Metals & Minerals
KSK.V	Industrial Metals & Minerals
CYL.AX	Industrial Metals & Minerals
WTT.BE	Industrial Metals & Minerals
CCJ	Industrial Metals & Minerals
NWR.L	Industrial Metals & Minerals
RAE.BE	Industrial Metals & Minerals
PDL.TO	Industrial Metals & Minerals
SNR.V	Industrial Metals & Minerals
LGO.V	Industrial Metals & Minerals
KLM.V	Industrial Metals & Minerals
S5M.F	Industrial Metals & Minerals
AHE.SG	Industrial Metals & Minerals
TGX.V	Industrial Metals & Minerals
ABN.V	Industrial Metals & Minerals
KM.V	Industrial Metals & Minerals
LAT.V	Industrial Metals & Minerals
RAE.MU	Industrial Metals & Minerals
ARI.V	Industrial Metals & Minerals
SLVM	Industrial Metals & Minerals
PLY.V	Industrial Metals & Minerals
VTM.MU	Industrial Metals & Minerals
KRR.V	Industrial Metals & Minerals
NGLC.SG	Industrial Metals & Minerals
JMI.F	Industrial Metals & Minerals
IUQ.MU	Industrial Metals & Minerals
W0I.F	Industrial Metals & Minerals
RYMM	Industrial Metals & Minerals
KLG.V	Industrial Metals & Minerals
AAL.L	Industrial Metals & Minerals
NNA.V	Industrial Metals & Minerals
SWD.TO	Industrial Metals & Minerals
KB2.MU	Industrial Metals & Minerals
INV.TO	Industrial Metals & Minerals
EB9.BE	Industrial Metals & Minerals
NR.V	Industrial Metals & Minerals
KUI.F	Industrial Metals & Minerals
FLPC	Industrial Metals & Minerals
ALG.V	Industrial Metals & Minerals
ZEN.V	Industrial Metals & Minerals
CVL.F	Industrial Metals & Minerals
CVLB.MU	Industrial Metals & Minerals
MGA.TO	Industrial Metals & Minerals
TC	Industrial Metals & Minerals
GFM-H.V	Industrial Metals & Minerals
DDRI	Industrial Metals & Minerals
ORR.AX	Industrial Metals & Minerals
TLG.AX	Industrial Metals & Minerals
ZAM.AX	Industrial Metals & Minerals
AXX	Industrial Metals & Minerals
NRC.V	Industrial Metals & Minerals
MGR.V	Industrial Metals & Minerals
RRC.V	Industrial Metals & Minerals
SGZ.V	Industrial Metals & Minerals
ELT.V	Industrial Metals & Minerals
NOT.V	Industrial Metals & Minerals
QPMC.BE	Industrial Metals & Minerals
PBM.V	Industrial Metals & Minerals
ASKE	Industrial Metals & Minerals
VRX.AX	Industrial Metals & Minerals
TAS	Industrial Metals & Minerals
CLV.V	Industrial Metals & Minerals
SSE.V	Industrial Metals & Minerals
VR9.SG	Industrial Metals & Minerals
POS.AX	Industrial Metals & Minerals
PRR.V	Industrial Metals & Minerals
OLG.MU	Industrial Metals & Minerals
PSL.V	Industrial Metals & Minerals
TMZ.AX	Industrial Metals & Minerals
URE.TO	Industrial Metals & Minerals
OLM.F	Industrial Metals & Minerals
UWE.TO	Industrial Metals & Minerals
KUI.SG	Industrial Metals & Minerals
AGA.V	Industrial Metals & Minerals
STVF	Industrial Metals & Minerals
IPHB.SG	Industrial Metals & Minerals
QG1.MU	Industrial Metals & Minerals
X9CN.F	Industrial Metals & Minerals
ARR.V	Industrial Metals & Minerals
YRS.F	Industrial Metals & Minerals
RPX.V	Industrial Metals & Minerals
PZG	Industrial Metals & Minerals
RIO	Industrial Metals & Minerals
PBX.V	Industrial Metals & Minerals
AHE.BE	Industrial Metals & Minerals
WLV.V	Industrial Metals & Minerals
CFM.V	Industrial Metals & Minerals
LRS.AX	Industrial Metals & Minerals
NAR.V	Industrial Metals & Minerals
ZNR.V	Industrial Metals & Minerals
NI.TO	Industrial Metals & Minerals
UCU.V	Industrial Metals & Minerals
SWR.V	Industrial Metals & Minerals
WTE.TO	Industrial Metals & Minerals
UD7A.F	Industrial Metals & Minerals
PAN.V	Industrial Metals & Minerals
SUH.AX	Industrial Metals & Minerals
AKV.V	Industrial Metals & Minerals
NQ.V	Industrial Metals & Minerals
ZAD.V	Industrial Metals & Minerals
CHL.TO	Industrial Metals & Minerals
IB.V	Industrial Metals & Minerals
REE	Industrial Metals & Minerals
XPK.BE	Industrial Metals & Minerals
UC.V	Industrial Metals & Minerals
URZ.TO	Industrial Metals & Minerals
ANE.V	Industrial Metals & Minerals
MRN.TO	Industrial Metals & Minerals
CNTO	Industrial Metals & Minerals
6D7.F	Industrial Metals & Minerals
SAN.V	Industrial Metals & Minerals
NER.V	Industrial Metals & Minerals
AXU	Industrial Metals & Minerals
WER.V	Industrial Metals & Minerals
GEO.TO	Industrial Metals & Minerals
WEL.V	Industrial Metals & Minerals
DAU.V	Industrial Metals & Minerals
MMG.F	Industrial Metals & Minerals
ASX.V	Industrial Metals & Minerals
UAMY	Industrial Metals & Minerals
AVL	Industrial Metals & Minerals
STBR	Industrial Metals & Minerals
AGIN	Industrial Metals & Minerals
OWW.SG	Industrial Metals & Minerals
OU6.F	Industrial Metals & Minerals
JM4A.F	Industrial Metals & Minerals
SGH.V	Industrial Metals & Minerals
U.TO	Industrial Metals & Minerals
ZIM.AX	Industrial Metals & Minerals
MWOG	Industrial Metals & Minerals
PTM.TO	Industrial Metals & Minerals
PEL.AX	Industrial Metals & Minerals
0629.HK	Industrial Metals & Minerals
FNI.TO	Industrial Metals & Minerals
PX.V	Industrial Metals & Minerals
SGF.TO	Industrial Metals & Minerals
SDL.AX	Industrial Metals & Minerals
QPMC.SG	Industrial Metals & Minerals
PBM	Industrial Metals & Minerals
CMM.V	Industrial Metals & Minerals
GRM.AX	Industrial Metals & Minerals
URRE	Industrial Metals & Minerals
WOMENNET.BO	Industrial Metals & Minerals
HCLP	Industrial Metals & Minerals
TUO.V	Industrial Metals & Minerals
CBG.V	Industrial Metals & Minerals
0976.HK	Industrial Metals & Minerals
DSN.AX	Industrial Metals & Minerals
KE.V	Industrial Metals & Minerals
EPC.V	Industrial Metals & Minerals
58X.F	Industrial Metals & Minerals
PVX.V	Industrial Metals & Minerals
BHP.AX	Industrial Metals & Minerals
OCIR	Industrial Metals & Minerals
NXM.AX	Industrial Metals & Minerals
PUC.V	Industrial Metals & Minerals
WPR.V	Industrial Metals & Minerals
WCB.V	Industrial Metals & Minerals
TRY.TO	Industrial Metals & Minerals
SWC	Industrial Metals & Minerals
WAL.SG	Industrial Metals & Minerals
YDAB.F	Industrial Metals & Minerals
ODN.V	Industrial Metals & Minerals
CBE.V	Industrial Metals & Minerals
RIE.AX	Industrial Metals & Minerals
CCO.TO	Industrial Metals & Minerals
STH.V	Industrial Metals & Minerals
JZR.V	Industrial Metals & Minerals
KIV.V	Industrial Metals & Minerals
ORAC	Industrial Metals & Minerals
KD7.F	Industrial Metals & Minerals
DOT.V	Industrial Metals & Minerals
FMC.TO	Industrial Metals & Minerals
KQ1.F	Industrial Metals & Minerals
FRI.V	Industrial Metals & Minerals
QU5A.SG	Industrial Metals & Minerals
CFO.V	Industrial Metals & Minerals
PSR.TO	Industrial Metals & Minerals
TYP.V	Industrial Metals & Minerals
XRG.TO	Industrial Metals & Minerals
GZD.V	Industrial Metals & Minerals
QRO.V	Industrial Metals & Minerals
EUK.V	Industrial Metals & Minerals
NK6.F	Industrial Metals & Minerals
PCI.V	Industrial Metals & Minerals
SRJ.V	Industrial Metals & Minerals
CCC.V	Industrial Metals & Minerals
SCIO	Industrial Metals & Minerals
SMN.V	Industrial Metals & Minerals
XKI.F	Industrial Metals & Minerals
CVLC.F	Industrial Metals & Minerals
TCK-B.TO	Industrial Metals & Minerals
CXU.AX	Industrial Metals & Minerals
AUX.V	Industrial Metals & Minerals
YDAB.MU	Industrial Metals & Minerals
NAK	Industrial Metals & Minerals
HBK.V	Industrial Metals & Minerals
UVN.V	Industrial Metals & Minerals
GOM.V	Industrial Metals & Minerals
FM.TO	Industrial Metals & Minerals
NRZ-H.V	Industrial Metals & Minerals
OBN.V	Industrial Metals & Minerals
GTC.V	Industrial Metals & Minerals
WML.V	Industrial Metals & Minerals
NVM.V	Industrial Metals & Minerals
TSG.V	Industrial Metals & Minerals
DMI.F	Industrial Metals & Minerals
SME.V	Industrial Metals & Minerals
CTM.AX	Industrial Metals & Minerals
XAG.V	Industrial Metals & Minerals
QTMM	Industrial Metals & Minerals
FT.TO	Industrial Metals & Minerals
WAL.F	Industrial Metals & Minerals
HKUP	Industrial Metals & Minerals
WLF.AX	Industrial Metals & Minerals
MIL	Industrial Metals & Minerals
LIR.V	Industrial Metals & Minerals
IDI.V	Industrial Metals & Minerals
USR.V	Industrial Metals & Minerals
OR6.F	Industrial Metals & Minerals
RPHA.BE	Industrial Metals & Minerals
KIS.AX	Industrial Metals & Minerals
IZ1.SG	Industrial Metals & Minerals
YZC.DE	Industrial Metals & Minerals
QM0.F	Industrial Metals & Minerals
MAT.V	Industrial Metals & Minerals
PVG.TO	Industrial Metals & Minerals
MCR.AX	Industrial Metals & Minerals
NRE.TO	Industrial Metals & Minerals
SVBL	Industrial Metals & Minerals
ORY.BE	Industrial Metals & Minerals
POM.TO	Industrial Metals & Minerals
JYA.F	Industrial Metals & Minerals
PGRX	Industrial Metals & Minerals
NW.V	Industrial Metals & Minerals
ABE.V	Industrial Metals & Minerals
NJ2.F	Industrial Metals & Minerals
MJT.DE	Industrial Metals & Minerals
POI.V	Industrial Metals & Minerals
DAN.V	Industrial Metals & Minerals
KIT.V	Industrial Metals & Minerals
GHR.V	Industrial Metals & Minerals
NFR.V	Industrial Metals & Minerals
ZIM.V	Industrial Metals & Minerals
T62.BE	Industrial Metals & Minerals
YZCA.F	Industrial Metals & Minerals
RUN.V	Industrial Metals & Minerals
ARU.AX	Industrial Metals & Minerals
HGR.SG	Industrial Metals & Minerals
NDM.TO	Industrial Metals & Minerals
WCX.V	Industrial Metals & Minerals
KTN.V	Industrial Metals & Minerals
KORX	Industrial Metals & Minerals
SRL.V	Industrial Metals & Minerals
RQM.F	Industrial Metals & Minerals
WRM.AX	Industrial Metals & Minerals
GMO.TO	Industrial Metals & Minerals
PLR.V	Industrial Metals & Minerals
ACS.AX	Industrial Metals & Minerals
OI8.F	Industrial Metals & Minerals
GMO	Industrial Metals & Minerals
UEC	Industrial Metals & Minerals
GMEXICOB.MX	Industrial Metals & Minerals
OLG.F	Industrial Metals & Minerals
MD.V	Industrial Metals & Minerals
LYC.AX	Industrial Metals & Minerals
AQP.L	Industrial Metals & Minerals
MUX.TO	Industrial Metals & Minerals
FJZ.DU	Industrial Metals & Minerals
KNA.V	Industrial Metals & Minerals
VTM.SG	Industrial Metals & Minerals
WC2.F	Industrial Metals & Minerals
POC.V	Industrial Metals & Minerals
JI5.SG	Industrial Metals & Minerals
FCV.V	Industrial Metals & Minerals
GPH.V	Industrial Metals & Minerals
EMX.V	Industrial Metals & Minerals
RSV.V	Industrial Metals & Minerals
ALN.V	Industrial Metals & Minerals
DGO.V	Industrial Metals & Minerals
NRN.V	Industrial Metals & Minerals
MDN.TO	Industrial Metals & Minerals
VSR.V	Industrial Metals & Minerals
MDV.V	Industrial Metals & Minerals
RTH.V	Industrial Metals & Minerals
FQM.L	Industrial Metals & Minerals
PRK.TO	Industrial Metals & Minerals
R1E.SG	Industrial Metals & Minerals
WAI.V	Industrial Metals & Minerals
III.TO	Industrial Metals & Minerals
MRR.AX	Industrial Metals & Minerals
IGC.V	Industrial Metals & Minerals
GV7.BE	Industrial Metals & Minerals
UEX.TO	Industrial Metals & Minerals
OCO.V	Industrial Metals & Minerals
MIX.V	Industrial Metals & Minerals
HOR.AX	Industrial Metals & Minerals
JAX.V	Industrial Metals & Minerals
WKT.AX	Industrial Metals & Minerals
SWR.AX	Industrial Metals & Minerals
EB9.SG	Industrial Metals & Minerals
WMQ.F	Industrial Metals & Minerals
TSN.V	Industrial Metals & Minerals
LDM.V	Industrial Metals & Minerals
ZEU.AX	Industrial Metals & Minerals
VALEN.MX	Industrial Metals & Minerals
GEMD.L	Industrial Metals & Minerals
TBR.V	Industrial Metals & Minerals
QF7.F	Industrial Metals & Minerals
AAN.V	Industrial Metals & Minerals
BOB.V	Industrial Metals & Minerals
QFB.BE	Industrial Metals & Minerals
VAN.V	Industrial Metals & Minerals
VOL.V	Industrial Metals & Minerals
EJZ.F	Industrial Metals & Minerals
GVG.V	Industrial Metals & Minerals
GWG.V	Industrial Metals & Minerals
RIOM	Industrial Metals & Minerals
SFEG	Industrial Metals & Minerals
SRC.V	Industrial Metals & Minerals
NRP	Industrial Metals & Minerals
ILU.AX	Industrial Metals & Minerals
DEC.V	Industrial Metals & Minerals
ZNC.TO	Industrial Metals & Minerals
MAU.DU	Industrial Metals & Minerals
GOG.V	Industrial Metals & Minerals
UNX.AX	Industrial Metals & Minerals
PLG	Industrial Metals & Minerals
CDC.V	Industrial Metals & Minerals
TRO.V	Industrial Metals & Minerals
S.TO	Industrial Metals & Minerals
SNG.V	Industrial Metals & Minerals
MCP	Industrial Metals & Minerals
OWW.F	Industrial Metals & Minerals
LCQ.MU	Industrial Metals & Minerals
FVL.TO	Industrial Metals & Minerals
IZ1.BE	Industrial Metals & Minerals
ADZ.V	Industrial Metals & Minerals
KAS.V	Industrial Metals & Minerals
RMX.TO	Industrial Metals & Minerals
MPG.MU	Industrial Metals & Minerals
ZORM	Industrial Metals & Minerals
ALS.TO	Industrial Metals & Minerals
GQM.TO	Industrial Metals & Minerals
RNX.TO	Industrial Metals & Minerals
FIS.AX	Industrial Metals & Minerals
GBU.TO	Industrial Metals & Minerals
NX.V	Industrial Metals & Minerals
WEC.AX	Industrial Metals & Minerals
KMI.V	Industrial Metals & Minerals
SMC.AX	Industrial Metals & Minerals
TRS.V	Industrial Metals & Minerals
CS.TO	Industrial Metals & Minerals
THO.TO	Industrial Metals & Minerals
CY.V	Industrial Metals & Minerals
PMD.V	Industrial Metals & Minerals
FTR.V	Industrial Metals & Minerals
TRQ.TO	Industrial Metals & Minerals
BEL.V	Industrial Metals & Minerals
NVI.AX	Industrial Metals & Minerals
DVR.V	Industrial Metals & Minerals
BHP	Industrial Metals & Minerals
ANR	Industrial Metals & Minerals
VVN.V	Industrial Metals & Minerals
WST.V	Industrial Metals & Minerals
BBL	Industrial Metals & Minerals
WHN.V	Industrial Metals & Minerals
MPS.V	Industrial Metals & Minerals
1205.HK	Industrial Metals & Minerals
RVM	Industrial Metals & Minerals
MDI.TO	Industrial Metals & Minerals
CVLC.BE	Industrial Metals & Minerals
WG3.SG	Industrial Metals & Minerals
CTR.V	Industrial Metals & Minerals
DNI.V	Industrial Metals & Minerals
FRC.AX	Industrial Metals & Minerals
